StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,Q1,Q2,Q3,QID6_First Click,QID6_Last Click,QID6_Page Submit,QID6_Click Count,T_First Click,T_Last Click,T_Page Submit,T_Click Count,1,2,3,4,5,6,7,8,9,10,T_First Click,T_Last Click,T_Page Submit,T_Click Count,11,12,13,14,15,16,17,18,19,20,T_First Click,T_Last Click,T_Page Submit,T_Click Count,21,22,23,24,25,26,27,28,29,30,T_First Click,T_Last Click,T_Page Submit,T_Click Count,31,32,33,34,35,36,37,38,39,40,T_First Click,T_Last Click,T_Page Submit,T_Click Count,41,42,43,44,45,46,47,48,49,50,T_First Click,T_Last Click,T_Page Submit,T_Click Count,51,52,53,54,55,56,57,58,59,60,T_First Click,T_Last Click,T_Page Submit,T_Click Count,61,62,63,64,65,66,67,68,69,70,T_First Click,T_Last Click,T_Page Submit,T_Click Count,71,72,73,74,75,76,77,78,79,80,SC0,SC1,SC2,Q_TotalDuration,Date,Time
10/18/2018 15:25,10/18/2018 17:33,IP Address,144.121.36.243,100,7627,TRUE,10/18/2018 17:33,R_1mK6XTyslOdAy37,,,,,42.31790161,-72.64019775,anonymous,EN,6219.079,6232.264,6234.171,3,10/18/2018,142,Morph21,41.825,41.825,366.436,1,4.083,30.778,32.478,11,unforseen,calendar,truly,arguement,dissapear,siege,Caribbean,accomodation,environment,committee,2.248,37.938,39.217,14,ecstasy,forseeable,millenium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,2.352,28.055,28.755,10,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independant,foreign,wherever,2.149,31.165,31.734,11,Fahrenheit,seperate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,1.396,28.235,28.934,16,tendency,fluorescent,achieve,religious,preferred,existance,jist,until,liscense,teacher,2.317,29.326,29.731,12,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,agressive,liaison,6.426,29.385,29.998,12,threshhold,business,dilemma,occasion,unforseen,disappoint,chauffeur,Portuguese,immediately,interupt,8.837,42.046,43.061,14,beginning,resistance,Neanderthal,table,refered,piece,forty,politician,embarass,harassment,60,20,40,7627,10/18/2018,5:33 PM
10/31/2018 16:39,10/31/2018 17:09,IP Address,144.121.36.235,100,1822,TRUE,10/31/2018 17:09,R_1kXPbhu45DeGKU3,,,,,42.19509888,-72.10379791,anonymous,EN,38.822,52.18,53.264,4,10/31/2018,143,Morph21,0,0,1499.644,0,2.944,45.598,46.717,10,unforseen,calendar,truly,arguement,dissapear,siege,Caribbean,accomodation,enviroment,committee,8.497,37.616,38.476,12,ecstacy,forseeable,millenium,pavilion,school,persistent,propoganda,assassination,collegue,knowledge,1.865,42.657,43.252,12,apparently,glamorous,definitely,tomorrow,weird,noticable,necessary,independent,foreign,wherever,2.624,31.144,32.001,12,Fahrenheit,seperate,mother,mispell,succesful,curiosity,across,irresistible,bizzare,completely,1.369,23.584,24.336,11,tendency,florescent,achieve,religious,prefered,existence,jist,until,license,teacher,1.954,27.091,28.413,17,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liason,1.189,23.708,24.676,13,threshhold,business,dilemma,occasion,unforseen,disappoint,chauffer,Portuguese,immediately,interupt,1.521,16.824,17.61,14,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harrassment,55,25,30,1822,10/31/2018,5:09 PM
10/24/2018 13:31,10/24/2018 15:25,IP Address,144.121.36.224,100,6834,TRUE,10/24/2018 15:25,R_1obC3xXXI06sXwb,,,,,42.36709595,-72.46459961,anonymous,EN,101.331,111.418,115.722,4,10/24/2018,144,Morph21,0,0,5414.934,0,5.982,31.903,32.949,11,unforeseen,calendar,truly,argument,dissapear,siege,Caribbean,accommodation,environment,committee,2.556,29.378,30.35,10,ecstasy,forseeable,millennium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,1.773,19.733,21.412,10,apparently,glamorous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,2.446,62.726,63.963,14,Fahrenheit,separate,mother,mispell,successful,curiousity,across,irresistable,bizzare,completely,2.298,25.417,26.263,10,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,4.144,26.607,28.425,11,humourous,tongue,guard,recieve,publicly,incidentally,cemetary,possession,aggressive,liason,7.682,42.033,43.331,14,threshold,business,dilemma,ocassion,unforseen,dissapoint,chauffeur,Portugese,immediately,interrupt,1.079,21.471,22.371,10,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harrassment,62,18,44,6834,10/24/2018,3:25 PM
10/25/2018 13:30,10/25/2018 15:16,IP Address,144.121.36.236,100,6360,TRUE,10/25/2018 15:16,R_OPZOHN4BwEfYTcd,,,,,42.36709595,-72.46459961,anonymous,EN,3164.145,3184,3192.887,3,25-Oct-18,145,Morph21,0,0,1797.673,0,3.766,29.583,30.333,12,unforeseen,calender,truly,argument,disappear,siege,Carribean,accommodation,environment,committee,3.06,28.602,29.631,11,ecstasy,forseeable,millennium,pavillion,school,persistant,propoganda,assassination,colleague,knowledge,4.414,40.287,40.792,12,apparently,glamorous,definitely,tomorrow,weird,noticable,neccessary,independent,foreign,wherever,1.258,23.321,23.886,11,Fahrenheit,seperate,mother,misspell,successful,curiosity,accross,irresistible,bizarre,completely,2.167,23.183,23.837,12,tendency,fluorescent,achieve,religious,preferred,existance,gist,until,license,teacher,1.844,29.792,31.691,13,humorous,tounge,guard,receive,publicly,incidentally,cemetary,posession,aggressive,liaison,2.097,32.153,32.926,14,threshhold,business,dilemma,occasion,unforeseen,disappoint,chauffer,Portugese,immediately,interrupt,1.876,25.643,26.264,11,beginning,resistance,Neanderthal,table,refered,piece,forty,politican,embarrass,harassment,61,19,42,6360,10/25/2018,3:16 PM
10/29/2018 13:14,10/29/2018 15:34,IP Address,144.121.36.245,100,8451,TRUE,10/29/2018 15:34,R_2PuvY0VUVGgZWNQ,,,,,42.36709595,-72.46459961,anonymous,EN,3814.003,3822.027,3823.244,2,29-Oct-18,146,Morph21,0,0,3316.716,0,2.536,37.798,39.377,13,unforeseen,calendar,truly,argument,disappear,seige,Caribbean,accommodation,environment,committee,2.022,23.696,25.071,10,ecstasy,foreseeable,millenium,pavilion,school,persistant,propaganda,assassination,colleague,knowledge,2.351,37.942,38.708,11,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.609,25.426,26.055,11,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistible,bizarre,completely,2.407,27.894,28.781,12,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,1.99,23.887,25.634,11,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liason,1.85,27.697,28.926,13,threshold,business,dilemna,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,1.711,21.686,23.095,10,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarrass,harrassment,74,6,68,8451,10/29/2018,3:34 PM
10/30/2018 13:20,10/30/2018 15:06,IP Address,144.121.36.227,100,6365,TRUE,10/30/2018 15:06,R_2fwckcchlcktchI,,,,,42.36709595,-72.46459961,anonymous,EN,6021.578,6032.513,6034.028,6,30-Oct-18,147,Morph21,0,0,30.474,0,2.3,29.298,30.344,10,unforeseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,3.456,33.72,35.39,12,ecstasy,foreseeable,millennium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,2.446,32.5,39.181,11,apparently,glamourous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,2.579,36.29,37.096,10,Fahrenheit,seperate,mother,misspell,successful,curiosity,across,irresistible,bizarre,completely,2.252,25.948,26.769,13,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,3.848,32.255,33.386,12,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,4.035,40.916,46.008,14,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portugese,immediately,interrupt,2.419,36.812,38.84,12,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarrass,harassment,75,5,70,6365,10/30/2018,3:06 PM
10/31/2018 13:27,10/31/2018 16:40,IP Address,144.121.36.235,7,11594,FALSE,11/7/2018 15:40,R_a5a0EyQWex33JKh,,,,,,,anonymous,EN,84.284,103.884,105.171,3,10/31/2018,148,Morph21,0,0,1429.257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11594,,
11/9/2018 13:20,11/9/2018 15:45,IP Address,144.121.36.229,100,8723,TRUE,11/9/2018 15:45,R_1pSuxHOtO3ZGGMl,,,,,42.19509888,-72.10379791,anonymous,EN,46.17,55.706,57.621,3,11/9/2018,150,Morph21,7262.862,7262.862,7432.71,1,4.85,46.794,47.639,11,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,commitee,7.787,74.788,75.963,12,ecstasy,foreseeable,millenium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,8.104,47.839,49.236,11,apparently,glamorous,definitely,tomorrow,weird,noticable,necessary,independent,foreign,wherever,3.289,36.952,38.108,11,Fahrenheit,seperate,mother,mispell,successful,curiousity,across,irresistable,bizarre,completely,2.518,35.169,37.093,12,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,2.355,36.971,39.399,11,humourous,tongue,guard,recieve,publicly,incidently,cemetery,posession,aggressive,liason,5.932,44.594,45.453,11,threshold,business,dilemma,occasion,unforseen,disappoint,chauffer,Portuguese,immediately,interupt,2.509,48.1,49.546,11,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,61,19,42,8723,11/9/2018,3:45 PM
11/12/2018 13:21,11/12/2018 15:05,IP Address,144.121.36.255,100,6226,TRUE,11/12/2018 15:05,R_u9WxgPV0Yr0vIgF,,,,,42.36709595,-72.46459961,anonymous,EN,2642.54,2648.532,2650.894,3,12-Nov-18,151,Morph21,1360.255,1363.144,2637.872,5,5.878,46.647,47.55,15,unforseen,calender,truly,argument,dissapear,siege,Caribbean,accommodation,environment,commitee,2.59,39.828,41.089,15,ecstasy,forseeable,millenium,pavillion,school,persistent,propaganda,assasination,colleague,knowledge,2.996,34.495,35.969,15,apparently,glamorous,definitely,tomorrow,weird,noticable,neccessary,independent,foreign,wherever,1.513,29.777,30.662,15,Fahrenheit,seperate,mother,mispell,successful,curiousity,across,irresistible,bizzare,completely,3.234,37.42,38.816,15,tendency,fluorescent,achieve,religous,preferred,existance,gist,until,license,teacher,1.447,26.99,28.435,13,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liason,1.657,24.448,26.286,12,threshhold,business,dilemma,ocassion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interupt,2.864,35.68,36.756,14,beginning,resistance,Neanderthal,table,referred,piece,fourty,politician,embarass,harrassment,57,23,34,6226,11/12/2018,3:05 PM
11/13/2018 13:23,11/13/2018 15:17,IP Address,144.121.36.233,100,6863,TRUE,11/13/2018 15:17,R_2qjVnSaP2rtA3Ki,,,,,42.19509888,-72.10379791,anonymous,EN,81.304,91.07,92.053,4,11/13/2018,152,Morph21,0,0,6074.364,0,2.594,43.178,44.727,14,unforseen,calendar,truly,arguement,disappear,siege,Caribbean,accommodation,environment,committee,2.134,32.253,33.023,11,ecstasy,foreseeable,millennium,pavillion,school,persistant,propaganda,assassination,colleague,knowledge,3.92,33.36,34.151,11,apparently,glamourous,definately,tomorrow,weird,noticable,neccessary,independant,foreign,wherever,1.924,22.443,23.791,11,Fahrenheit,separate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,2.431,26.849,27.212,16,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,license,teacher,3.024,22.023,22.924,11,humourous,tounge,guard,recieve,publicly,incidentally,cemetery,posession,aggressive,liaison,1.313,26.128,26.86,15,threshhold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,1.488,20.999,22.157,13,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarrass,harassment,62,18,44,6863,11/13/2018,3:17 PM
11/14/2018 6:43,11/14/2018 15:29,IP Address,144.121.36.231,100,31565,TRUE,11/14/2018 15:29,R_1qfjlFrHWuRTd41,,,,,42.19509888,-72.10379791,anonymous,EN,11912.629,11921.845,11923.338,4,11/14/2018,153,Morph21,0,0,50.472,0,3.342,27.421,28.34,12,unforeseen,calendar,truly,argument,disappear,siege,Carribean,accommodation,environment,committee,1.596,32.041,32.791,12,ecstasy,forseeable,millenium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,1.534,23.157,23.923,11,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.249,30.865,31.711,11,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistible,bizarre,completely,1.289,17.633,18.278,13,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,0.892,21.236,22.083,14,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,0.987,25.34,26.273,12,threshhold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,0.845,18.245,21.05,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarrass,harrassment,74,6,68,31565,11/14/2018,3:29 PM
11/28/2018 13:53,11/28/2018 15:50,IP Address,144.121.36.249,100,6991,TRUE,11/28/2018 15:50,R_1PZWfqnBxLmvQXn,,,,,42.31790161,-72.64019775,anonymous,EN,4924.808,4933.172,6278.89,3,11/28/2018,154,Morph21,0,0,145.077,0,4.733,43.509,45.794,11,unforeseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,1.565,26.572,27.738,12,ecstasy,foreseeable,millenium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,1.988,91.099,92.558,13,apparently,glamourous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.444,72.564,73.697,10,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistible,bizarre,completely,2.099,34.251,35.167,12,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,12.106,42.561,45.406,12,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,3.974,34.231,35.429,11,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portugese,immediately,interrupt,3.475,55.155,56.135,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,76,4,72,6991,11/28/2018,3:50 PM
12/3/2018 7:44,12/4/2018 14:59,IP Address,144.121.36.224,100,112501,TRUE,12/4/2018 14:59,R_31cJmpDH3Rd6lp8,,,,,42.31790161,-72.64019775,anonymous,EN,22644.045,22653.644,22654.814,3,12/4/2018,155,Morph21,0,0,703.071,0,2.233,45.937,46.877,12,unforseen,calendar,truly,argument,disappear,siege,Carribean,accomodation,environment,committee,6.312,58.128,58.931,10,ecstacy,foreseeable,millennium,pavillion,school,persistant,propaganda,assasination,colleague,knowledge,2.568,49.895,50.619,15,apparently,glamourous,definitely,tomorrow,weird,noticeable,necessary,independent,foriegn,wherever,7.21,46.178,46.823,10,Farenheit,separate,mother,misspell,successful,curiosity,accross,irresistible,bizzare,completely,4.192,38.29,38.971,11,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,2.562,42.802,43.743,13,humorous,tongue,guard,recieve,publically,incidentally,cemetary,posession,aggressive,liason,5.418,52.395,53.744,11,threshold,buisness,dilemma,occasion,unforseen,disappoint,chauffer,Portuguese,immediately,interrupt,1.827,25.827,30.686,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,58,22,36,112501,12/4/2018,2:59 PM
1/31/2019 11:21,1/31/2019 11:55,IP Address,144.121.36.233,100,1985,TRUE,1/31/2019 11:55,R_2Pbcn7gSgIbNN4x,,,,,42.31790161,-72.64019775,anonymous,EN,37.754,43.257,45.349,2,1/30/2019,156,Morph21,0,0,736.26,0,4.808,38.845,39.94,16,unforseen,calendar,truly,argument,disappear,seige,Caribbean,accommodation,environment,committee,2.019,49.823,50.971,13,ecstasy,forseeable,millenium,pavilion,school,persistant,propoganda,assassination,colleague,knowledge,1.572,28.687,29.682,12,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.962,41.299,42.194,10,Fahrenheit,separate,mother,misspell,successful,curiousity,across,irresistable,bizarre,completely,2.063,29.654,30.822,13,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,liscense,teacher,4.64,37.605,38.341,12,humorous,tongue,guard,recieve,publically,incidentally,cemetery,possession,aggressive,liaison,4.467,45.448,46.272,12,threshold,business,dilemma,occasion,unforseen,dissapoint,chauffeur,Portuguese,immediately,interupt,2.089,48.841,51.677,15,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harrassment,63,17,46,1985,1/31/2019,11:55 AM
2/4/2019 13:33,2/4/2019 14:19,IP Address,144.121.36.250,100,2763,TRUE,2/4/2019 14:19,R_aVvntWrbfyhfnih,,,,,42.31790161,-72.64019775,anonymous,EN,16.952,22.853,24.431,3,2/4/2019,157,Morph21,2421.802,2422.93,2425.116,3,2.522,26.697,27.11,12,unforeseen,calender,truly,argument,disappear,siege,Carribean,accommodation,environment,committee,1.686,26.007,27.196,10,ecstasy,forseeable,millenium,pavillion,school,persistent,propoganda,assassination,colleague,knowledge,6.492,31.308,31.901,12,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foriegn,wherever,1.516,28.077,29.53,12,Fahrenheit,seperate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,1.856,16.591,17.156,10,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,1.831,19.462,20.563,10,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liason,1.31,33.027,34.064,16,threshhold,business,dilemna,occasion,unforseen,disappoint,chauffer,Portuguese,immediately,interupt,2.236,16.06,17.225,11,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarass,harrassment,60,20,40,2763,2/4/2019,2:19 PM
2/5/2019 11:37,2/5/2019 12:04,IP Address,144.121.36.250,100,1591,TRUE,2/5/2019 12:04,R_3HjhYeFhnYYnWli,,,,,42.31790161,-72.64019775,anonymous,EN,20.319,28.206,28.713,5,2/5/2019,158,Morph21,0,0,1084.698,0,7.405,69.356,70.185,14,unforeseen,calendar,truly,arguement,disappear,siege,Carribean,accommodation,environment,commitee,5.002,60.291,61.794,12,ecstasy,foreseeable,millenium,pavillion,school,persistent,propaganda,assasination,colleague,knowledge,2.638,59.925,60.691,11,apparently,glamorous,definitely,tomorrow,wierd,noticeable,neccessary,independant,foreign,wherever,8.616,61.368,63.621,10,Farenheit,seperate,mother,misspell,successful,curiousity,across,irresistable,bizzare,completely,3.461,37.79,38.761,12,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,liscense,teacher,7.45,54.865,55.73,13,humorous,tongue,guard,recieve,publically,incidentally,cemetery,possession,aggressive,liason,8.464,69.272,70.813,13,threshhold,buisness,dilemma,ocassion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interupt,4.667,42.324,43.666,11,beginning,resistence,Neanderthal,table,referred,piece,fourty,politician,embarass,harassment,54,26,28,1591,2/5/2019,12:04 PM
2/19/2019 11:28,2/19/2019 11:37,IP Address,144.121.36.255,100,542,TRUE,2/19/2019 11:37,R_3qwaUPJOOfbGmKC,,,,,42.36709595,-72.46459961,anonymous,EN,17.719,23.542,24.239,3,2/19/2019,159,Morph21,0,0,290.377,0,1.671,26.607,28.347,17,unforeseen,calendar,truly,argument,disappear,siege,Caribbean,accomodation,environment,committee,1.628,33.468,34.048,14,ecstasy,forseeable,millenium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,2.42,22.267,23.218,15,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.334,21.864,22.621,15,Fahrenheit,separate,mother,mispell,successful,curiosity,across,irresistible,bizzare,completely,1.535,18.39,19.027,14,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,license,teacher,1.839,31.399,32.381,16,humorous,tongue,guard,receive,publicly,incidently,cemetary,posession,agressive,liason,2.004,33.407,34.2,18,threshold,business,dilemna,occasion,unforseen,disappoint,chauffer,Portugese,immediately,interrupt,1.899,19.957,20.614,13,beginning,resistance,Neanderthal,table,referred,piece,forty,politican,embarrass,harassment,64,16,48,542,2/19/2019,11:37 AM
2/21/2019 16:38,2/21/2019 16:53,IP Address,144.121.36.238,100,875,TRUE,2/21/2019 16:53,R_DtM8Zf3om1gLddv,,,,,42.36709595,-72.46459961,anonymous,EN,21.012,26.49,27.574,3,2/21/2019,160,Morph21,0,0,499.991,0,2.654,37.438,38.244,11,unforseen,calendar,truly,argument,disappear,seige,Caribbean,accomodation,environment,committee,2.082,48.794,50.342,15,ecstasy,forseeable,millenium,pavillion,school,persistent,propaganda,assassination,collegue,knowledge,4.98,62.676,64.107,13,apparently,glamorous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,2.324,40.252,40.901,11,Fahrenheit,seperate,mother,mispell,successful,curiosity,across,irresistible,bizzare,completely,1.287,18.726,19.459,11,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,1.82,36.74,38.054,14,humorous,tongue,guard,recieve,publicly,incidentally,cemetery,posession,aggressive,liason,1.833,40.848,41.419,16,threshhold,buisness,dilemma,occasion,unforseen,disappoint,chauffeur,Portuguese,immediately,interupt,7.594,42.707,43.575,12,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,61,19,42,875,2/21/2019,4:53 PM
2/22/2019 12:35,3/2/2019 13:03,IP Address,144.121.36.250,7,692873,FALSE,3/9/2019 13:03,R_1K2ogROxJBtz0fE,,,,,,,anonymous,EN,16.159,21.143,22.055,3,2/22/2019,161,Morph21,16519.495,69368.309,86432.023,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,692873,,
2/28/2019 11:11,2/28/2019 11:16,IP Address,144.121.36.224,100,314,TRUE,2/28/2019 11:16,R_2TobxTuvk5srLPL,,,,,42.36709595,-72.46459961,anonymous,EN,0.995,6.946,8.275,3,2/28/2019,162,Morph21,0,0,16.183,0,3.108,33.429,34.721,14,unforeseen,calendar,truly,arguement,disappear,siege,Caribbean,accomodation,environment,committee,3.877,35.757,37.531,13,ecstacy,forseeable,millennium,pavilion,school,persistant,propaganda,assassination,colleague,knowledge,4.076,35.821,36.231,16,apparantly,glamourous,definitely,tomorrow,weird,noticeable,neccessary,independant,foreign,wherever,1.862,32.254,33.234,15,Fahrenheit,separate,mother,misspell,successful,curiosity,accross,irresistable,bizzare,completely,2.088,34.91,35.812,16,tendancy,fluorescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,3.187,33.035,34.497,16,humorous,tongue,guard,receive,publicly,incidentally,cemetary,possession,aggressive,liason,2.723,37.938,39.277,14,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,2.179,28.404,29.838,16,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarrass,harassment,64,16,48,314,2/28/2019,11:16 AM
2/28/2019 20:59,2/28/2019 21:20,IP Address,144.121.36.247,100,1249,TRUE,2/28/2019 21:20,R_2RXh04o1Q3bdJci,,,,,42.36709595,-72.46459961,anonymous,EN,20.098,27.324,29.383,3,2/28/2019,163,Morph21,0,0,759.479,0,17.419,58.223,59.909,10,unforeseen,calendar,truly,argument,disappear,siege,Carribean,accomodation,environment,committee,4.856,52.817,53.987,12,ecstacy,forseeable,millenium,pavilion,school,persistent,propaganda,assasination,colleague,knowledge,4.651,40.669,41.737,10,apparently,glamourous,definitely,tomorrow,wierd,noticeable,necessary,independent,foreign,wherever,15.213,61.805,62.755,10,Farenheit,separate,mother,mispell,successful,curiosity,across,irresistable,bizzare,completely,4.556,49.282,50.245,11,tendency,florescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,4.009,62.294,63.9,10,humorous,tongue,gaurd,recieve,publicly,incidently,cemetary,possession,aggressive,liason,9.434,69.094,70.721,10,threshold,business,dilemma,occasion,unforseen,disappoint,chauffeur,Portugese,immediately,interrupt,4.88,39.323,43.287,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,58,22,36,1249,2/28/2019,9:20 PM
3/2/2019 14:13,3/2/2019 14:22,IP Address,144.121.36.250,100,532,TRUE,3/2/2019 14:22,R_2rH1Kkh3O1j0MBT,,,,,42.36709595,-72.46459961,anonymous,EN,38.165,44.076,44.996,3,3/2/2019,164,Morph21,0,0,232.368,0,2.223,39.55,41.502,13,unforseen,calendar,truly,argument,disappear,seige,Caribbean,accomodation,environment,commitee,1.86,32.435,33.452,11,ecstasy,forseeable,millennium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,2.423,27.431,28.873,14,apparently,glamorous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,1.612,27.124,27.912,12,Fahrenheit,separate,mother,mispell,successful,curiousity,across,irresistable,bizzare,completely,1.833,26.321,27.555,11,tendency,fluorescent,achieve,religious,preferred,existance,jist,until,license,teacher,3.775,25.255,26.069,12,humourous,tongue,guard,recieve,publicly,incidentally,cemetary,posession,aggressive,liaison,2.314,25.003,26.222,13,threshold,business,dilemma,ocassion,unforseen,disappoint,chauffer,Portuguese,immediately,interupt,1.843,29.226,29.868,13,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,58,22,36,532,3/2/2019,2:22 PM
3/2/2019 13:03,3/2/2019 13:04,IP Address,144.121.36.250,5,29,FALSE,3/9/2019 13:04,R_1FR6rjLp7NhRqSP,,,,,,,anonymous,EN,2.026,12.101,13.429,3,3/2/2019,164,Morph21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,29,,
3/2/2019 13:05,3/2/2019 14:12,IP Address,144.121.36.250,5,4021,FALSE,3/9/2019 14:13,R_O1kRf6Yhq8MS5Ff,,,,,,,anonymous,EN,1914.157,1922.188,1923.118,4,3/2/2019,164,Morph21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4021,,
